avg_cpu_util,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,vertical_scaling,horizontal_action,reward
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,75,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,244,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,147,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,153,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,149,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,98,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,201,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,169,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,140,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,107,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,2,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,158,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,250,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,185,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,27,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,150,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,197,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,100,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,221,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,11,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,242,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,191,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,177,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,218,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,152,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,216,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,169,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,168,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,51,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,6,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,246,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,4,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,192,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,160,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,99,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,9,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,124,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,14,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,194,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,131,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,168,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,157,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,243,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,53,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,35,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,60,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,134,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,80,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,159,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,230,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,256,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,232,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,76,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,45,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,29,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,223,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,248,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,207,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,222,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,249,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,203,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,116,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,62,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,121,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,77,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,195,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,37,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,215,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,21,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,168,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,214,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,255,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,31,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,255,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,140,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,81,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,142,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,148,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,68,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,37,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,112,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,106,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,41,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,224,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,214,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,245,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,32,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,130,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,66,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,250,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,44,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,73,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,174,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,7,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,121,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,237,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,211,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,203,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,114,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,41,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,136,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,23,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,203,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,97,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,154,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,38,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,71,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,254,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,250,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,119,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,90,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,44,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,70,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,186,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,162,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,233,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,249,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,159,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,78,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,193,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,104,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,153,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,158,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,48,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,5,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,113,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,116,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,19,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,63,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,136,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,99,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,170,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,29,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,254,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,163,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,21,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,93,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,24,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,86,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,193,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,75,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,231,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,184,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,78,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,245,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,17,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,44,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,21,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,232,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,204,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,221,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,143,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,112,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,62,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,181,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,192,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,6,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,246,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,72,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,135,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,45,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,10,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,252,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,15,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,114,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,15,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,62,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,226,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,187,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,201,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,21,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,236,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,134,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,135,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,226,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,186,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,63,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,83,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,146,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,11,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,163,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,55,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,223,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,217,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,179,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,93,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,95,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,251,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,90,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,220,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,7,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,221,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,77,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,190,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,85,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,61,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,101,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,189,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,216,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,142,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,232,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,64,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,237,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,118,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,61,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,23,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,128,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,86,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,249,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,113,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,13,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,62,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,113,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,77,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,232,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,46,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,174,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,70,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,33,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,48,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,24,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,117,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,46,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,127,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,29,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,37,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,89,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,38,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,35,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,2,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,201,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,101,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,210,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,251,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,170,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,57,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,59,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,230,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,152,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,53,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,79,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,227,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,147,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,70,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,132,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,145,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,53,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,255,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,202,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,171,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,44,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,90,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,100,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,47,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,194,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,69,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,204,0,0.6333333333333333
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,0,232,-1
0.2666666666666666,1.0,0.5,0.0,0.5,0.4,1.25,52,0,0.6333333333333333
total_reward: -204.12962962963024